product_id,category,subcategory,price,cost,brand,launch_date,avg_rating
SKU022957,Apparel,Outerwear,23.28,9.0,Brand_O,2024-01-07,4.4
SKU022958,Toys,Games,10.9,6.99,Brand_D,2025-05-23,4.7
SKU022959,Home,Lighting,22.99,9.4,Brand_P,2022-11-22,4.1
SKU022960,Electronics,Audio,51.07,19.49,Brand_A,2023-12-07,4.1
SKU022961,Electronics,Audio,55.1,21.73,Brand_L,2026-04-14,4.5
SKU022962,Home,Kitchen,26.57,12.85,Brand_K,2025-05-07,3.9
SKU022963,Electronics,Laptops,56.44,32.72,Brand_D,2024-07-23,4.9
SKU022964,Home,Bedding,152.1,67.63,Brand_K,2026-01-19,4.1
SKU022965,Sports,Fitness,39.56,20.72,Brand_E,2026-03-31,5.0
SKU022966,Apparel,Shirts,50.95,31.27,Brand_N,2024-02-12,4.5
SKU022967,Apparel,Accessories,19.46,7.43,Brand_A,2024-02-23,4.0
SKU022968,Beauty,Makeup,14.14,8.5,Brand_P,2026-03-09,4.0
SKU022969,Apparel,Pants,19.28,8.23,Brand_Q,2023-11-28,4.5
SKU022970,Apparel,Pants,59.14,35.54,Brand_A,2022-03-02,4.7
SKU022971,Toys,Plush,7.63,3.38,Brand_T,2022-01-29,4.7
SKU022972,Beauty,Makeup,10.77,4.16,Brand_B,2022-07-08,3.4
SKU022973,Home,Bedding,31.81,17.38,Brand_N,2025-05-02,3.7
SKU022974,Home,Decor,16.91,7.73,Brand_Q,2023-08-16,4.5
SKU022975,Apparel,Shirts,4.63,2.3,Brand_Q,2025-09-25,4.5
SKU022976,Electronics,Wearables,100.68,53.45,Brand_R,2025-01-24,3.9
SKU022977,Sports,Cycling,29.3,15.14,Brand_P,2023-12-08,3.9
SKU022978,Apparel,Accessories,3.99,2.33,Brand_S,2024-10-21,4.6
SKU022979,Apparel,Accessories,14.18,6.55,Brand_J,2023-02-07,4.5
SKU022980,Apparel,Accessories,10.05,6.01,Brand_L,2024-07-23,4.0
SKU022981,Toys,Educational,17.79,7.46,Brand_K,2024-02-16,4.8
SKU022982,Beauty,Makeup,49.58,22.82,Brand_D,2024-09-07,4.5
SKU022983,Sports,Team Sports,42.4,22.55,Brand_K,2023-08-15,3.3
SKU022984,Beauty,Makeup,26.97,9.47,Brand_A,2023-07-25,4.8
SKU022985,Apparel,Pants,60.89,33.07,Brand_D,2022-07-25,4.0
SKU022986,Apparel,Accessories,64.28,37.31,Brand_K,2024-03-16,4.8
SKU022987,Apparel,Accessories,37.21,23.77,Brand_P,2022-02-25,3.4
SKU022988,Electronics,Wearables,210.1,99.9,Brand_P,2026-04-30,4.1
SKU022989,Home,Storage,44.67,23.78,Brand_N,2023-01-02,4.7
SKU022990,Electronics,Phones,79.07,38.95,Brand_P,2025-03-06,4.0
SKU022991,Sports,Outdoor,19.73,8.96,Brand_N,2022-06-30,4.6
SKU022992,Toys,Building,11.63,4.9,Brand_Q,2022-07-23,3.8
SKU022993,Sports,Fitness,26.3,13.1,Brand_P,2023-01-02,3.5
SKU022994,Beauty,Fragrance,27.88,10.94,Brand_N,2024-12-13,4.2
SKU022995,Apparel,Accessories,10.63,5.2,Brand_A,2022-03-02,3.4
SKU022996,Apparel,Outerwear,5.41,2.72,Brand_S,2025-07-04,2.9
SKU022997,Electronics,Laptops,107.54,44.69,Brand_Q,2023-04-28,5.0
SKU022998,Beauty,Skincare,10.2,5.07,Brand_E,2025-01-28,5.0
SKU022999,Home,Storage,30.16,14.8,Brand_B,2026-07-16,4.7
SKU023000,Sports,Cycling,13.55,5.11,Brand_B,2026-08-05,3.9
SKU023001,Electronics,Wearables,98.68,39.4,Brand_P,2025-09-06,3.7
SKU023002,Sports,Fitness,38.43,19.43,Brand_T,2023-06-08,3.7
SKU023003,Apparel,Accessories,33.6,13.98,Brand_S,2023-04-05,4.1
SKU023004,Beauty,Makeup,9.8,3.66,Brand_C,2025-08-28,3.5
SKU023005,Electronics,Wearables,29.77,12.9,Brand_M,2023-12-08,3.7
SKU023006,Home,Lighting,41.42,22.12,Brand_T,2023-06-17,5.0
SKU023007,Electronics,Phones,188.36,89.0,Brand_D,2023-08-22,4.4
SKU023008,Apparel,Pants,10.55,5.76,Brand_K,2023-12-07,3.6
SKU023009,Apparel,Pants,37.62,22.84,Brand_M,2024-03-20,4.3
SKU023010,Electronics,Phones,296.69,117.95,Brand_L,2022-08-11,4.0
SKU023011,Apparel,Shoes,51.61,21.24,Brand_R,2024-09-04,4.0
SKU023012,Sports,Cycling,58.76,37.13,Brand_P,2024-03-20,4.2
SKU023013,Electronics,Laptops,48.15,17.19,Brand_I,2025-05-20,4.4
SKU023014,Toys,Building,27.94,17.43,Brand_E,2023-03-09,4.1
SKU023015,Electronics,Laptops,62.06,31.44,Brand_J,2024-05-16,3.5
SKU023016,Beauty,Skincare,31.79,16.76,Brand_P,2023-02-28,3.7
SKU023017,Electronics,Cables,30.9,19.4,Brand_I,2026-02-23,4.1
SKU023018,Beauty,Haircare,16.01,9.39,Brand_D,2024-03-31,3.5
SKU023019,Electronics,Audio,59.81,35.83,Brand_S,2026-01-05,3.7
SKU023020,Home,Kitchen,63.83,33.02,Brand_R,2025-02-06,3.4
SKU023021,Beauty,Fragrance,21.98,11.11,Brand_N,2024-03-12,3.2
SKU023022,Home,Bedding,54.84,25.08,Brand_C,2023-10-09,3.5
SKU023023,Electronics,Phones,187.7,110.31,Brand_H,2025-08-01,4.9
SKU023024,Sports,Cycling,24.76,13.91,Brand_H,2024-03-02,4.2
SKU023025,Beauty,Makeup,67.54,34.39,Brand_N,2024-03-27,4.3
SKU023026,Apparel,Shoes,40.11,18.7,Brand_B,2022-01-17,4.0
SKU023027,Sports,Cycling,11.04,6.38,Brand_C,2025-05-11,4.7
SKU023028,Beauty,Haircare,16.34,8.43,Brand_J,2024-06-07,3.6
SKU023029,Electronics,Audio,28.65,15.39,Brand_A,2025-02-04,4.5
SKU023030,Toys,Building,15.01,5.65,Brand_L,2023-11-14,3.4
SKU023031,Apparel,Shirts,12.66,4.76,Brand_S,2025-09-29,4.0
SKU023032,Beauty,Fragrance,31.4,20.27,Brand_L,2022-08-30,5.0
SKU023033,Apparel,Shoes,32.91,19.39,Brand_F,2024-05-13,3.4
SKU023034,Sports,Team Sports,120.8,58.45,Brand_R,2024-05-02,4.3
SKU023035,Sports,Fitness,14.94,6.37,Brand_C,2022-10-13,4.0
SKU023036,Sports,Fitness,45.4,18.8,Brand_F,2025-10-03,4.4
SKU023037,Sports,Outdoor,59.12,28.61,Brand_H,2022-12-20,4.8
SKU023038,Home,Storage,10.94,4.85,Brand_E,2026-01-05,5.0
SKU023039,Apparel,Accessories,20.46,11.2,Brand_F,2026-01-21,3.4
SKU023040,Apparel,Pants,6.0,3.15,Brand_H,2022-11-02,4.1
SKU023041,Electronics,Wearables,192.73,93.47,Brand_D,2022-12-31,3.6
SKU023042,Apparel,Outerwear,49.63,25.28,Brand_J,2022-11-30,4.4
SKU023043,Home,Storage,69.32,39.2,Brand_P,2025-04-18,4.9
SKU023044,Apparel,Accessories,22.2,8.8,Brand_I,2025-04-20,4.9
SKU023045,Electronics,Audio,29.37,17.54,Brand_B,2024-03-10,4.8
SKU023046,Apparel,Shirts,33.77,13.25,Brand_F,2025-03-14,4.2
SKU023047,Beauty,Fragrance,19.65,8.24,Brand_M,2024-03-06,5.0
SKU023048,Apparel,Shirts,10.57,6.79,Brand_G,2022-12-14,4.7
SKU023049,Electronics,Cables,74.0,31.97,Brand_B,2025-07-24,4.1
SKU023050,Beauty,Haircare,25.3,9.37,Brand_T,2026-08-17,3.3
SKU023051,Sports,Outdoor,39.28,20.3,Brand_S,2023-05-31,3.6
SKU023052,Electronics,Wearables,64.68,36.71,Brand_A,2022-11-23,4.6
SKU023053,Apparel,Pants,78.92,48.93,Brand_A,2025-04-11,3.7
SKU023054,Electronics,Phones,148.2,78.96,Brand_S,2023-01-04,3.5
SKU023055,Sports,Cycling,42.3,19.9,Brand_J,2025-08-28,3.7
SKU023056,Sports,Team Sports,25.5,13.85,Brand_L,2022-10-20,5.0
SKU023057,Electronics,Wearables,76.72,48.38,Brand_R,2025-07-14,4.7
SKU023058,Beauty,Skincare,14.27,9.14,Brand_D,2025-02-25,3.7
SKU023059,Electronics,Phones,68.14,41.28,Brand_I,2022-07-09,4.3
SKU023060,Electronics,Phones,100.34,36.44,Brand_F,2026-03-18,3.9
SKU023061,Sports,Cycling,63.16,40.46,Brand_A,2025-11-28,4.7
SKU023062,Beauty,Haircare,20.42,8.18,Brand_F,2023-06-09,4.7
SKU023063,Home,Decor,68.43,39.02,Brand_M,2022-08-28,4.0
SKU023064,Apparel,Outerwear,13.99,6.11,Brand_Q,2026-02-09,5.0
SKU023065,Apparel,Accessories,14.08,5.6,Brand_G,2022-12-31,4.3
SKU023066,Beauty,Makeup,3.99,2.35,Brand_O,2024-03-15,4.5
SKU023067,Sports,Team Sports,31.39,15.58,Brand_B,2024-02-19,4.4
SKU023068,Home,Bedding,32.63,16.14,Brand_H,2024-03-18,5.0
SKU023069,Apparel,Outerwear,57.12,26.28,Brand_P,2026-05-23,4.6
SKU023070,Sports,Outdoor,22.41,7.92,Brand_S,2024-03-10,3.9
SKU023071,Electronics,Audio,99.76,47.7,Brand_E,2024-03-27,3.7
SKU023072,Electronics,Phones,66.97,28.33,Brand_P,2023-04-13,3.8
SKU023073,Toys,Plush,9.93,4.56,Brand_M,2023-01-26,4.5
SKU023074,Apparel,Pants,13.44,5.49,Brand_J,2024-08-03,4.4
SKU023075,Sports,Fitness,6.92,4.09,Brand_N,2025-07-01,4.5
SKU023076,Electronics,Audio,161.78,98.96,Brand_T,2025-07-01,3.6
SKU023077,Sports,Cycling,18.76,8.92,Brand_R,2024-06-28,4.1
SKU023078,Sports,Cycling,56.06,36.22,Brand_R,2023-08-29,3.9
SKU023079,Home,Lighting,99.41,36.41,Brand_C,2022-01-02,4.2
SKU023080,Beauty,Fragrance,7.73,4.99,Brand_A,2023-07-24,4.4
SKU023081,Apparel,Outerwear,19.6,11.84,Brand_Q,2024-05-24,4.3
SKU023082,Electronics,Cables,454.45,279.72,Brand_H,2024-04-28,4.1
SKU023083,Apparel,Accessories,24.35,13.49,Brand_M,2025-11-29,4.8
SKU023084,Beauty,Haircare,25.4,15.1,Brand_G,2025-08-31,3.9
SKU023085,Toys,Educational,64.83,31.51,Brand_G,2022-12-21,4.7
SKU023086,Apparel,Pants,22.87,10.04,Brand_T,2026-03-22,4.6
SKU023087,Beauty,Fragrance,18.12,6.67,Brand_L,2024-01-30,4.0
SKU023088,Apparel,Shoes,33.53,14.67,Brand_M,2023-08-05,4.1
SKU023089,Home,Lighting,6.99,2.73,Brand_R,2022-06-19,4.2
SKU023090,Home,Bedding,39.67,24.78,Brand_D,2025-03-02,4.4
SKU023091,Sports,Fitness,23.19,9.34,Brand_P,2022-06-02,5.0
SKU023092,Beauty,Fragrance,22.47,12.18,Brand_O,2023-11-27,3.8
SKU023093,Apparel,Pants,31.66,14.65,Brand_Q,2024-09-17,4.1
SKU023094,Apparel,Shirts,11.53,6.6,Brand_F,2025-11-10,4.8
SKU023095,Apparel,Outerwear,26.79,10.76,Brand_N,2024-03-16,4.8
SKU023096,Sports,Cycling,16.07,6.47,Brand_C,2022-02-25,3.6
SKU023097,Apparel,Shirts,31.45,12.05,Brand_M,2023-04-02,3.3
SKU023098,Sports,Team Sports,22.84,13.52,Brand_H,2023-02-28,4.0
SKU023099,Sports,Cycling,41.24,19.64,Brand_M,2023-09-16,4.4
SKU023100,Sports,Cycling,83.87,29.46,Brand_A,2022-11-29,3.0
SKU023101,Home,Bedding,30.89,10.91,Brand_K,2024-11-03,4.4
SKU023102,Beauty,Skincare,62.88,29.31,Brand_I,2025-01-07,4.9
SKU023103,Home,Decor,51.86,28.53,Brand_D,2022-08-06,4.0
SKU023104,Apparel,Shoes,40.48,15.49,Brand_I,2026-01-10,3.8
SKU023105,Beauty,Makeup,9.64,6.25,Brand_O,2025-11-19,4.7
SKU023106,Toys,Building,15.58,6.17,Brand_T,2024-09-15,4.2
SKU023107,Home,Storage,10.65,5.86,Brand_B,2023-05-05,4.4
SKU023108,Electronics,Phones,41.75,21.13,Brand_G,2025-11-16,3.9
SKU023109,Home,Bedding,26.94,15.93,Brand_M,2024-02-10,4.2
SKU023110,Sports,Fitness,32.19,13.74,Brand_S,2022-09-08,4.6
SKU023111,Electronics,Laptops,220.59,131.11,Brand_M,2026-04-11,4.1
SKU023112,Electronics,Laptops,69.18,43.33,Brand_H,2022-05-28,4.0
SKU023113,Apparel,Shoes,10.91,6.92,Brand_K,2025-03-31,4.8
SKU023114,Home,Bedding,23.04,13.62,Brand_R,2025-10-22,4.2
SKU023115,Home,Storage,50.86,30.02,Brand_F,2022-12-24,3.9
SKU023116,Home,Decor,6.27,2.35,Brand_I,2025-02-24,4.1
SKU023117,Toys,Plush,11.65,4.35,Brand_M,2024-05-03,2.8
SKU023118,Apparel,Accessories,31.02,17.27,Brand_R,2023-06-02,4.2
SKU023119,Toys,Building,20.12,9.74,Brand_J,2026-01-14,4.0
SKU023120,Sports,Fitness,36.07,21.91,Brand_K,2026-01-15,3.9
SKU023121,Apparel,Shirts,21.27,10.76,Brand_R,2025-08-06,4.0
SKU023122,Beauty,Haircare,14.61,7.58,Brand_O,2024-02-16,4.5
SKU023123,Apparel,Pants,20.69,12.09,Brand_I,2022-07-24,4.8
SKU023124,Sports,Team Sports,19.94,7.57,Brand_G,2022-02-18,4.4
SKU023125,Apparel,Shirts,6.24,2.9,Brand_F,2024-03-17,4.6
SKU023126,Home,Bedding,28.63,13.04,Brand_M,2024-08-23,3.1
SKU023127,Electronics,Wearables,231.95,150.06,Brand_N,2023-01-24,4.7
SKU023128,Toys,Building,19.41,8.86,Brand_B,2024-09-05,4.2
SKU023129,Apparel,Accessories,42.4,23.55,Brand_A,2024-11-01,4.4
SKU023130,Apparel,Shirts,26.86,10.48,Brand_B,2023-02-22,4.1
SKU023131,Toys,Games,16.93,8.4,Brand_T,2023-12-23,4.6
SKU023132,Sports,Team Sports,14.43,6.18,Brand_H,2022-08-24,3.6
SKU023133,Apparel,Shirts,28.77,12.91,Brand_S,2023-04-02,3.7
SKU023134,Home,Kitchen,137.57,87.55,Brand_H,2024-01-14,3.9
SKU023135,Sports,Fitness,31.16,12.5,Brand_O,2023-12-04,4.5
SKU023136,Apparel,Shoes,50.37,22.03,Brand_O,2024-12-08,3.6
SKU023137,Apparel,Shoes,74.88,42.82,Brand_F,2024-07-31,4.1
SKU023138,Electronics,Laptops,101.81,37.99,Brand_P,2025-08-17,5.0
SKU023139,Home,Lighting,72.48,33.97,Brand_J,2025-10-26,3.9
SKU023140,Toys,Plush,15.97,7.25,Brand_I,2024-04-27,4.8
SKU023141,Electronics,Wearables,27.4,10.56,Brand_S,2026-04-02,4.3
SKU023142,Electronics,Wearables,125.96,44.83,Brand_G,2023-05-26,4.4
SKU023143,Home,Decor,25.06,10.87,Brand_H,2025-05-07,4.4
SKU023144,Electronics,Audio,100.04,39.03,Brand_F,2024-09-11,4.6
SKU023145,Beauty,Fragrance,51.93,27.27,Brand_A,2024-01-26,3.9
SKU023146,Sports,Fitness,18.99,12.1,Brand_G,2023-09-14,4.7
SKU023147,Home,Bedding,44.47,21.19,Brand_O,2026-02-28,3.6
SKU023148,Sports,Outdoor,43.39,15.37,Brand_Q,2024-06-03,4.3
SKU023149,Electronics,Audio,270.26,95.37,Brand_N,2022-12-31,4.9
SKU023150,Apparel,Outerwear,11.66,5.95,Brand_H,2023-11-03,4.0
SKU023151,Apparel,Outerwear,34.28,16.25,Brand_E,2024-11-30,4.2
SKU023152,Toys,Educational,10.25,3.92,Brand_C,2025-01-18,4.2
SKU023153,Apparel,Outerwear,17.29,6.21,Brand_E,2024-09-18,4.5
SKU023154,Electronics,Phones,70.12,41.01,Brand_P,2026-07-27,4.5
SKU023155,Apparel,Pants,25.84,12.93,Brand_A,2026-02-05,4.3
SKU023156,Electronics,Wearables,25.39,8.92,Brand_C,2025-05-01,3.8
SKU023157,Beauty,Haircare,33.46,20.86,Brand_C,2025-04-27,3.6
SKU023158,Sports,Outdoor,49.65,30.96,Brand_O,2023-04-02,3.5
SKU023159,Electronics,Audio,83.14,45.83,Brand_C,2025-12-24,4.0
SKU023160,Apparel,Shoes,11.0,5.81,Brand_J,2022-06-01,4.0
SKU023161,Electronics,Laptops,136.9,86.24,Brand_I,2025-03-11,5.0
SKU023162,Apparel,Pants,12.43,6.59,Brand_B,2025-05-26,4.6
SKU023163,Toys,Building,38.25,16.79,Brand_O,2026-02-24,4.7
SKU023164,Sports,Cycling,63.07,35.83,Brand_K,2025-01-31,4.9
SKU023165,Apparel,Shirts,35.99,22.51,Brand_I,2023-12-02,3.6
SKU023166,Sports,Cycling,77.18,30.71,Brand_R,2026-06-25,4.5
SKU023167,Beauty,Skincare,16.94,6.07,Brand_E,2025-08-12,4.0
SKU023168,Apparel,Pants,46.37,17.93,Brand_D,2022-01-02,3.5
SKU023169,Apparel,Outerwear,30.67,16.23,Brand_I,2026-03-24,3.7
SKU023170,Apparel,Outerwear,14.51,9.25,Brand_O,2023-01-28,4.7
SKU023171,Electronics,Laptops,26.51,11.75,Brand_K,2022-04-13,3.7
SKU023172,Apparel,Pants,26.18,11.62,Brand_Q,2025-01-21,4.4
SKU023173,Beauty,Haircare,31.88,13.52,Brand_F,2026-02-15,3.9
SKU023174,Apparel,Shoes,30.41,19.43,Brand_P,2026-04-05,4.1
SKU023175,Apparel,Accessories,18.19,11.72,Brand_E,2024-02-17,4.2
SKU023176,Home,Storage,10.32,5.93,Brand_F,2025-03-25,3.6
SKU023177,Home,Decor,40.15,17.08,Brand_S,2022-02-28,3.5
SKU023178,Apparel,Pants,61.45,21.75,Brand_J,2026-04-01,4.3
SKU023179,Toys,Building,12.58,7.63,Brand_N,2024-03-01,5.0
SKU023180,Beauty,Haircare,71.31,29.58,Brand_O,2022-03-22,4.5
SKU023181,Apparel,Accessories,16.95,10.7,Brand_T,2026-03-20,3.6
SKU023182,Home,Bedding,48.02,28.1,Brand_R,2022-01-25,3.6
SKU023183,Toys,Games,9.36,4.71,Brand_A,2024-01-07,4.7
SKU023184,Toys,Building,8.84,4.7,Brand_J,2023-08-19,4.0
SKU023185,Apparel,Outerwear,19.75,11.88,Brand_S,2024-08-12,4.6
SKU023186,Electronics,Phones,97.87,58.03,Brand_F,2022-06-05,3.7
SKU023187,Electronics,Wearables,27.92,15.66,Brand_E,2022-08-04,3.5
SKU023188,Beauty,Fragrance,37.91,17.16,Brand_F,2024-08-20,4.0
SKU023189,Apparel,Shoes,46.67,29.46,Brand_R,2026-07-17,3.7
SKU023190,Electronics,Laptops,30.36,16.3,Brand_M,2025-12-13,4.0
SKU023191,Electronics,Phones,71.2,33.38,Brand_K,2025-07-07,3.7
SKU023192,Apparel,Accessories,26.5,12.64,Brand_G,2025-03-09,4.9
SKU023193,Toys,Games,18.32,7.08,Brand_O,2024-12-09,2.8
SKU023194,Sports,Team Sports,14.18,6.42,Brand_Q,2023-01-01,3.6
SKU023195,Electronics,Phones,212.62,128.79,Brand_N,2026-02-21,4.3
SKU023196,Apparel,Accessories,51.81,31.18,Brand_C,2026-07-07,4.4
SKU023197,Sports,Outdoor,34.94,19.86,Brand_D,2024-05-23,4.7
SKU023198,Home,Lighting,26.92,17.0,Brand_L,2022-10-23,4.0
SKU023199,Apparel,Outerwear,38.34,23.01,Brand_R,2022-05-23,3.8
SKU023200,Apparel,Accessories,13.43,6.93,Brand_L,2024-02-01,4.6
SKU023201,Home,Kitchen,18.01,7.74,Brand_D,2025-11-06,4.2
SKU023202,Home,Lighting,29.61,13.26,Brand_B,2026-02-01,4.4
SKU023203,Apparel,Shoes,64.61,41.26,Brand_T,2026-01-27,4.3
SKU023204,Apparel,Shoes,22.27,9.51,Brand_A,2025-10-25,4.1
SKU023205,Beauty,Fragrance,18.79,9.9,Brand_F,2024-08-23,4.3
SKU023206,Beauty,Makeup,9.77,4.66,Brand_N,2025-05-21,4.4
SKU023207,Toys,Games,17.39,9.11,Brand_K,2026-05-03,3.9
SKU023208,Apparel,Shoes,25.49,9.23,Brand_N,2022-09-08,4.5
SKU023209,Home,Kitchen,22.21,9.04,Brand_L,2022-03-20,4.0
SKU023210,Apparel,Outerwear,38.83,22.42,Brand_S,2024-01-26,4.7
SKU023211,Sports,Team Sports,41.65,25.9,Brand_C,2023-05-11,4.8
SKU023212,Apparel,Outerwear,29.76,12.23,Brand_O,2023-03-13,3.9
SKU023213,Electronics,Cables,104.21,46.26,Brand_E,2026-04-29,4.3
SKU023214,Beauty,Makeup,9.08,5.61,Brand_E,2022-07-06,3.3
SKU023215,Electronics,Laptops,59.55,25.72,Brand_F,2024-06-12,3.8
SKU023216,Home,Bedding,35.97,22.13,Brand_K,2026-07-05,3.9
SKU023217,Electronics,Wearables,64.18,30.49,Brand_B,2025-11-10,3.8
SKU023218,Home,Kitchen,87.73,51.14,Brand_L,2023-01-02,5.0
SKU023219,Toys,Building,20.33,11.13,Brand_R,2025-03-13,4.0
SKU023220,Home,Lighting,28.83,12.57,Brand_F,2022-06-13,4.9
SKU023221,Sports,Team Sports,42.88,25.39,Brand_C,2025-05-27,4.7
SKU023222,Home,Storage,81.53,50.13,Brand_A,2023-01-30,3.4
SKU023223,Electronics,Audio,52.76,30.34,Brand_M,2026-01-04,3.9
SKU023224,Beauty,Makeup,27.42,14.74,Brand_R,2025-10-12,4.4
SKU023225,Electronics,Phones,32.12,12.0,Brand_G,2026-07-14,3.8
SKU023226,Apparel,Shirts,11.81,6.72,Brand_G,2025-01-12,3.9
SKU023227,Beauty,Haircare,23.44,14.02,Brand_K,2022-05-13,4.4
SKU023228,Beauty,Makeup,36.8,19.91,Brand_S,2024-01-27,3.5
SKU023229,Beauty,Fragrance,16.09,6.22,Brand_I,2025-02-23,4.1
SKU023230,Sports,Fitness,208.48,73.01,Brand_N,2026-08-02,3.9
SKU023231,Electronics,Cables,110.34,69.52,Brand_B,2024-07-19,4.9
SKU023232,Apparel,Accessories,27.15,10.32,Brand_Q,2022-05-25,4.2
SKU023233,Home,Decor,40.75,17.51,Brand_D,2022-02-20,3.9
SKU023234,Sports,Outdoor,14.58,5.52,Brand_M,2023-05-10,3.9
SKU023235,Home,Decor,10.91,5.4,Brand_J,2025-02-19,3.7
SKU023236,Apparel,Accessories,23.19,8.34,Brand_T,2023-05-16,4.4
SKU023237,Apparel,Outerwear,30.46,12.08,Brand_I,2026-04-14,3.5
SKU023238,Electronics,Cables,45.26,19.15,Brand_G,2026-08-09,3.1
SKU023239,Apparel,Outerwear,36.43,16.35,Brand_R,2023-01-11,4.5
SKU023240,Sports,Cycling,27.43,16.9,Brand_G,2025-07-10,4.0
SKU023241,Beauty,Fragrance,27.5,16.34,Brand_K,2025-04-08,4.6
SKU023242,Home,Storage,24.71,15.87,Brand_Q,2023-04-17,4.6
SKU023243,Sports,Fitness,24.77,9.72,Brand_D,2026-07-26,3.4
SKU023244,Apparel,Accessories,36.94,16.62,Brand_R,2025-04-06,4.1
SKU023245,Electronics,Audio,62.77,31.38,Brand_S,2023-02-06,3.7
SKU023246,Apparel,Shirts,22.24,12.51,Brand_H,2022-02-03,4.0
SKU023247,Toys,Building,9.78,4.7,Brand_L,2026-06-26,4.2
SKU023248,Electronics,Phones,45.38,18.18,Brand_L,2024-04-24,4.1
SKU023249,Home,Kitchen,55.7,21.27,Brand_Q,2024-12-04,4.5
SKU023250,Apparel,Shoes,34.29,17.22,Brand_H,2026-07-10,4.0
SKU023251,Beauty,Skincare,25.89,16.37,Brand_M,2022-11-26,4.9
SKU023252,Home,Bedding,35.46,12.58,Brand_M,2025-09-26,4.3
SKU023253,Apparel,Shoes,24.07,10.48,Brand_J,2025-10-25,3.1
SKU023254,Home,Storage,25.07,15.9,Brand_K,2026-04-22,2.9
SKU023255,Beauty,Haircare,56.94,23.32,Brand_S,2026-01-13,4.3
SKU023256,Toys,Plush,14.81,5.32,Brand_B,2022-03-07,3.6
SKU023257,Home,Bedding,47.02,18.29,Brand_B,2023-08-03,4.2
SKU023258,Apparel,Shoes,63.33,38.13,Brand_G,2026-04-26,4.2
SKU023259,Apparel,Shoes,38.44,18.79,Brand_G,2026-02-12,4.1
SKU023260,Beauty,Fragrance,19.23,7.56,Brand_B,2025-08-30,3.6
SKU023261,Electronics,Cables,75.71,41.97,Brand_S,2023-03-31,4.0
SKU023262,Apparel,Shirts,38.95,24.45,Brand_H,2025-12-21,4.5
SKU023263,Home,Lighting,65.98,28.01,Brand_B,2023-12-01,4.1
SKU023264,Toys,Games,28.94,12.93,Brand_Q,2024-01-05,4.4
SKU023265,Electronics,Cables,171.22,91.56,Brand_K,2025-09-15,3.6
SKU023266,Home,Decor,55.77,27.44,Brand_O,2022-02-11,4.2
SKU023267,Apparel,Shoes,9.72,4.03,Brand_I,2023-02-18,4.6
SKU023268,Electronics,Phones,118.7,65.26,Brand_R,2024-03-30,3.8
SKU023269,Electronics,Cables,32.11,20.43,Brand_R,2022-08-15,3.8
SKU023270,Beauty,Makeup,11.16,5.36,Brand_C,2024-08-02,4.4
SKU023271,Electronics,Cables,77.55,44.65,Brand_K,2026-05-03,3.4
SKU023272,Home,Storage,84.34,31.33,Brand_K,2022-02-12,3.5
SKU023273,Home,Bedding,15.72,9.8,Brand_Q,2022-05-16,3.9
SKU023274,Home,Kitchen,29.14,15.25,Brand_G,2025-05-19,3.8
SKU023275,Home,Lighting,120.19,71.81,Brand_B,2023-05-23,3.9
SKU023276,Apparel,Accessories,68.33,36.33,Brand_I,2026-04-12,3.9
SKU023277,Electronics,Laptops,30.23,18.7,Brand_F,2024-06-19,4.6
SKU023278,Apparel,Outerwear,8.48,4.78,Brand_O,2023-09-05,3.7
SKU023279,Beauty,Skincare,20.95,11.98,Brand_P,2024-01-19,4.2
SKU023280,Electronics,Laptops,201.2,117.64,Brand_K,2024-01-04,3.3
SKU023281,Sports,Team Sports,31.22,19.42,Brand_G,2024-08-06,3.8
SKU023282,Electronics,Wearables,117.01,63.12,Brand_F,2023-06-06,4.4
SKU023283,Toys,Educational,17.05,7.74,Brand_N,2024-05-24,4.4
SKU023284,Apparel,Pants,13.67,6.98,Brand_D,2024-09-07,4.0
SKU023285,Electronics,Cables,165.4,89.66,Brand_K,2024-06-06,3.8
SKU023286,Electronics,Cables,211.45,137.16,Brand_L,2024-01-19,4.5
SKU023287,Home,Lighting,50.82,25.84,Brand_P,2022-08-21,4.3
SKU023288,Apparel,Outerwear,36.09,12.79,Brand_F,2026-08-01,4.2
SKU023289,Apparel,Shirts,28.58,15.21,Brand_O,2024-10-15,4.2
SKU023290,Apparel,Outerwear,12.31,5.57,Brand_K,2025-12-29,4.4
SKU023291,Electronics,Laptops,14.2,8.96,Brand_R,2024-03-16,3.9
SKU023292,Home,Storage,28.33,18.33,Brand_K,2025-09-28,4.2
SKU023293,Beauty,Makeup,23.99,10.53,Brand_D,2022-01-14,4.0
SKU023294,Toys,Games,45.22,17.76,Brand_D,2026-04-08,3.6
SKU023295,Home,Decor,61.6,25.01,Brand_Q,2022-01-10,4.9
SKU023296,Apparel,Accessories,11.37,6.47,Brand_K,2026-03-09,3.4
SKU023297,Beauty,Fragrance,18.3,9.36,Brand_L,2023-06-03,2.9
SKU023298,Toys,Building,40.01,24.86,Brand_R,2025-01-15,3.7
SKU023299,Sports,Team Sports,10.9,5.61,Brand_B,2022-03-06,3.7
SKU023300,Electronics,Phones,22.86,11.03,Brand_D,2022-05-28,4.4
SKU023301,Apparel,Accessories,31.43,19.5,Brand_M,2026-03-28,4.8
SKU023302,Apparel,Outerwear,63.22,23.74,Brand_F,2024-11-13,5.0
